video_id,frame_idx,n_poses_detected,s_official,gt_label,tier_blind,tier_uncert,tier_sample,candidate,queried,routed_reason
02_0128,105,4,1.0604219087726046,1,False,True,False,True,False,
02_0128,106,4,1.0716112805212124,1,False,True,False,True,False,
02_0128,107,4,1.0829870984066254,1,False,True,False,True,False,
02_0128,108,4,1.09450845812244,1,False,True,False,True,False,
02_0128,109,4,1.1061362398035741,1,False,True,False,True,False,
02_0128,110,4,1.1178338852230774,1,False,True,False,True,False,
02_0128,111,4,1.129568058483444,1,False,True,False,True,False,
02_0128,112,4,1.141309182876587,1,False,True,False,True,False,
02_0128,113,4,1.153031852738987,1,False,True,False,True,False,
02_0128,114,4,1.1647151227641572,1,False,True,False,True,False,
02_0128,115,4,1.1763426783313533,1,False,True,False,True,False,
02_0128,116,4,1.1879028894059034,1,False,True,False,True,False,
02_0128,117,4,1.1993887482767716,1,False,True,False,True,False,
02_0128,118,5,1.2107976888703191,1,False,True,False,True,False,
02_0128,119,5,1.2221312837260838,1,False,True,False,True,False,
02_0128,120,5,1.2333948149295149,1,False,True,False,True,False,
02_0128,121,5,1.2445967180704747,1,False,True,False,True,False,
02_0128,122,5,1.2557479039276693,1,False,True,False,True,False,
02_0128,123,5,1.266860970885839,1,False,True,False,True,False,
02_0128,124,5,1.277949331419432,1,False,True,False,True,False,
02_0128,125,5,1.2890262872643268,1,False,True,False,True,False,
02_0128,126,5,1.300104098810249,1,False,True,False,True,False,
02_0128,127,5,1.3111931033303805,1,False,True,False,True,False,
02_0128,128,5,1.3223009425413323,1,False,True,False,True,False,
02_0128,129,5,1.3334319615232484,1,False,True,False,True,False,
02_0128,130,5,1.3445868374871532,1,False,True,False,True,False,
02_0128,131,5,1.3557624880076844,1,False,True,False,True,False,
02_0128,132,5,1.366952294427353,1,False,True,False,True,True,uncertain
02_0128,133,5,1.3781466579718495,1,False,True,False,True,False,
02_0128,134,5,1.3893338849050174,1,False,True,False,True,False,
02_0128,135,5,1.4005013743008958,1,False,True,False,True,False,
02_0128,136,5,1.4116370593619332,1,False,True,False,True,False,
02_0128,137,5,1.4227310322903475,1,False,True,False,True,False,
02_0128,138,5,1.4337772649847518,1,False,True,False,True,False,
02_0128,139,5,1.4447753244769266,1,False,True,False,True,False,
02_0128,140,5,1.4557319739006394,1,False,True,False,True,False,
02_0128,141,5,1.4666625474040318,1,False,True,False,True,False,
02_0128,142,5,1.4775919909676214,1,False,True,False,True,False,
02_0128,143,5,1.4885554704983857,1,False,True,False,True,False,
02_0128,144,5,1.499598463572861,1,False,True,False,True,False,
02_0128,145,5,1.510776271406571,1,False,True,False,True,False,
02_0128,146,5,1.522152912549268,1,False,True,False,True,False,
02_0128,147,5,1.5337993888673402,1,False,True,False,True,False,
02_0128,148,5,1.545791346860025,1,False,True,False,True,False,
02_0128,149,5,1.55820619233199,1,False,True,False,True,False,
02_0128,150,5,1.5711197526663383,1,False,True,True,True,False,
02_0128,151,5,1.5846026167657592,1,False,True,False,True,False,
02_0128,152,5,1.598716316066592,1,False,True,False,True,False,
02_0128,153,5,1.6135095383686862,1,False,True,False,True,False,
02_0128,154,5,1.629014586739049,1,False,True,False,True,False,
02_0128,155,5,1.6452443055141242,1,False,True,False,True,False,
02_0128,156,6,1.6621896917191865,1,False,True,False,True,False,
02_0128,157,6,1.6798183908842192,1,False,True,False,True,False,
02_0128,158,6,1.6980742400559607,1,False,True,False,True,False,
02_0128,159,6,1.7168779678820334,1,False,True,False,True,False,
02_0128,160,6,1.7361290936362423,1,False,True,False,True,False,
02_0128,161,6,1.7557089873050467,1,False,True,False,True,False,
02_0128,162,6,1.7754849663161247,1,False,True,False,True,False,
02_0128,163,6,1.7953152174568254,1,False,True,False,True,False,
02_0128,164,6,1.8150542521868598,1,False,True,False,True,False,
02_0128,165,6,1.8345585373607938,1,False,True,False,True,False,
02_0128,166,6,1.853691898392703,1,False,True,False,True,False,
02_0128,167,6,1.8723302740452923,1,False,True,False,True,False,
02_0128,168,6,1.8903654154705396,1,False,True,False,True,False,
02_0128,169,6,1.907707168759501,1,False,True,False,True,False,
02_0128,170,6,1.9242840593840673,1,False,True,False,True,False,
02_0128,171,6,1.9400420051701646,1,False,True,False,True,False,
02_0128,172,6,1.9549411159314596,1,False,True,False,True,False,
02_0128,173,6,1.9689506845203835,1,False,True,False,True,False,
02_0128,174,6,1.982042626032738,1,False,True,False,True,False,
02_0128,175,7,1.9941837683752413,1,False,True,False,True,False,
02_0128,176,6,2.0053275271315067,1,False,True,False,True,False,
02_0128,177,6,2.0154055997359777,1,False,True,False,True,False,
02_0128,178,6,2.024320378536572,1,False,True,False,True,False,
02_0128,179,6,2.0319388013001567,1,False,True,False,True,False,
02_0128,180,6,2.0380883254210755,1,False,True,False,True,False,
02_0128,181,7,2.042555625906939,1,False,True,False,True,False,
02_0128,182,7,2.045088478094002,1,False,True,False,True,False,
02_0128,183,7,2.0454010989259244,1,False,True,False,True,False,
02_0128,184,7,2.0431829946325144,1,False,True,False,True,False,
02_0128,185,7,2.038111110972688,1,False,True,False,True,False,
02_0128,186,7,2.0298648216828807,1,False,True,False,True,False,
02_0128,187,7,2.018143040950787,1,False,True,False,True,False,
02_0128,188,7,2.002682527558574,1,False,True,False,True,False,
02_0128,189,7,1.9832762824166335,1,False,True,False,True,False,
02_0128,190,7,1.9597908458118682,1,False,True,False,True,False,
02_0128,191,7,1.9321812896938773,1,False,True,False,True,False,
02_0128,192,7,1.9005027812933615,1,False,True,False,True,True,uncertain
02_0128,193,7,1.8649177671468844,1,False,True,False,True,False,
02_0128,194,7,1.8256980825489513,1,False,True,False,True,False,
02_0128,195,5,1.7832216135948216,1,False,True,False,True,False,
02_0128,196,5,1.7379635031370109,1,False,True,False,True,False,
02_0128,197,6,1.6904822688183772,1,False,True,False,True,False,
02_0128,198,4,1.6414015591579616,1,False,True,False,True,False,
02_0128,199,5,1.5913885815951458,1,False,True,False,True,False,
02_0128,200,5,1.5411304676964452,1,False,True,True,True,False,
02_0128,201,5,1.49130997564419,1,False,True,False,True,False,
02_0128,202,5,1.442581958020389,1,False,True,False,True,False,
02_0128,203,5,1.395551943326242,1,False,True,False,True,False,
02_0128,204,5,1.3507580022665273,1,False,True,False,True,False,
02_0128,205,5,1.3086568129942786,1,False,True,False,True,False,
02_0128,206,5,1.269614528187403,1,False,True,False,True,False,
02_0128,207,5,1.2339027095293076,1,False,True,False,True,False,
02_0128,208,5,1.2016992607915884,1,False,True,False,True,False,
02_0128,209,5,1.1730939855274172,1,False,True,False,True,False,
02_0128,210,5,1.1480981405137132,0,False,True,False,True,False,
02_0128,211,5,1.126657165884111,0,False,True,False,True,False,
02_0128,212,5,1.1086656542720086,0,False,True,False,True,False,
02_0128,213,5,1.0939835739687336,0,False,True,False,True,False,
02_0128,214,5,1.082452778789503,0,False,True,False,True,False,
02_0128,215,5,1.0739129093808546,0,False,True,False,True,False,
02_0128,216,5,1.0682159040732062,0,False,True,False,True,False,
02_0128,217,7,1.0652384785933597,0,False,True,False,True,False,
02_0128,218,7,1.0648920906334236,0,False,True,False,True,False,
02_0128,219,7,1.0671300672248627,0,False,True,False,True,False,
02_0128,220,7,1.0719517324974703,0,False,True,False,True,False,
02_0128,221,6,1.079403525576158,0,False,True,False,True,False,
02_0128,222,6,1.089577239782401,0,False,True,False,True,False,
02_0128,223,6,1.1026056426114696,0,False,True,False,True,False,
02_0128,224,6,1.11865584883483,0,False,True,False,True,False,
02_0128,225,6,1.1379209135276844,0,False,True,False,True,False,
02_0128,226,6,1.1606101838151608,0,False,True,False,True,False,
02_0128,227,6,1.1869389927468985,0,False,True,False,True,False,
02_0128,228,6,1.2171182907555362,0,False,True,False,True,False,
02_0128,229,6,1.2513447851664032,0,False,True,False,True,False,
02_0128,230,6,1.2897920936733984,0,False,True,False,True,False,
02_0128,231,6,1.332603314149252,0,False,True,False,True,False,
02_0128,232,6,1.3798852751640172,0,False,True,False,True,False,
02_0128,233,6,1.4317045680364175,0,False,True,False,True,False,
02_0128,234,6,1.4880852850914852,0,False,True,False,True,False,
02_0128,235,6,1.5490082160801952,0,False,True,False,True,False,
02_0128,236,5,1.6144111029620685,0,False,True,False,True,False,
02_0128,237,5,1.6841894394807417,0,False,True,False,True,False,
02_0128,238,6,1.7581972405502257,0,False,True,False,True,False,
02_0128,239,6,1.8362472071948575,0,False,True,False,True,False,
02_0128,240,6,1.9181097793736779,0,False,True,False,True,False,
02_0128,241,6,2.003510698411591,0,False,True,False,True,False,
02_0128,242,6,2.092126883235505,0,False,True,False,True,False,
02_0128,243,5,2.1835806447535804,0,False,True,False,True,False,
02_0128,244,6,2.2774325010499017,0,False,True,False,True,False,
02_0128,245,6,2.3731730911605626,0,False,True,False,True,False,
02_0128,246,7,2.470214895853245,0,False,False,False,False,False,
02_0128,247,6,2.5678846410946337,0,False,False,False,False,False,
02_0128,248,5,2.665417368589022,0,False,False,False,False,False,
02_0128,249,4,2.7619531974583826,0,False,False,False,False,False,
02_0128,250,5,2.8565377663773357,0,False,False,True,True,False,
02_0128,251,5,2.9481272356205963,0,False,False,False,False,False,
02_0128,252,6,3.0355985470614044,0,False,False,False,False,False,
02_0128,253,6,3.117765394212781,0,False,False,False,False,False,
02_0128,254,5,3.1934000538852847,0,False,False,False,False,False,
02_0128,255,5,3.2612608885017846,1,False,False,False,False,False,
02_0128,256,5,3.320124958687778,1,False,False,False,False,False,
02_0128,257,5,3.368824807305226,1,False,False,False,False,False,
02_0128,258,5,3.4062881093682256,1,False,False,False,False,False,
02_0128,259,6,3.4315785507871577,1,False,False,False,False,False,
02_0128,260,6,3.4439360282587654,1,False,False,False,False,False,
02_0128,261,6,3.4428140791974293,1,False,False,False,False,False,
02_0128,262,7,3.427912379291705,1,False,False,False,False,False,
02_0128,263,7,3.3992022067275296,1,False,False,False,False,False,
02_0128,264,7,3.356942979620154,1,False,False,False,False,False,
02_0128,265,6,3.301688329622112,1,False,False,False,False,False,
02_0128,266,7,3.2342806701666516,1,False,False,False,False,False,
02_0128,267,7,3.155833828604665,1,False,False,False,False,False,
02_0128,268,7,3.0677040003579967,1,False,False,False,False,False,
02_0128,269,7,2.9714500016251972,1,False,False,False,False,False,
02_0128,270,7,2.868784489254372,1,False,False,False,False,False,
02_0128,271,6,2.761518424165932,1,False,False,False,False,False,
02_0128,272,6,2.651501524132353,1,False,False,False,False,False,
02_0128,273,7,2.5405617387467996,1,False,False,False,False,False,
02_0128,274,7,2.4304468551814766,1,False,False,False,False,False,
02_0128,275,7,2.322771197859582,1,False,True,False,True,True,uncertain
02_0128,276,7,2.218970028884542,1,False,True,False,True,False,
02_0128,277,6,2.1202637190690976,1,False,True,False,True,False,
02_0128,278,6,2.027633088320957,1,False,True,False,True,False,
02_0128,279,6,1.94180656717415,1,False,True,False,True,False,
02_0128,280,6,1.8632590719358757,1,False,True,False,True,False,
02_0128,281,6,1.7922217764231028,1,False,True,False,True,False,
02_0128,282,6,1.7287013581335766,1,False,True,False,True,False,
02_0128,283,7,1.6725068377229262,1,False,True,False,True,False,
02_0128,284,7,1.6232818434872043,1,False,True,False,True,False,
02_0128,285,7,1.5805400253042294,1,False,True,False,True,False,
02_0128,286,7,1.5437014064396881,1,False,True,False,True,False,
02_0128,287,7,1.5121276736403972,1,False,True,False,True,False,
02_0128,288,7,1.4851547322439431,1,False,True,False,True,False,
02_0128,289,7,1.4621212537244221,1,False,True,False,True,False,
02_0128,290,7,1.4423923767591573,1,False,True,False,True,False,
02_0128,291,7,1.4253781508306727,1,False,True,False,True,False,
02_0128,292,7,1.4105467009038466,1,False,True,False,True,False,
02_0128,293,7,1.3974324184379583,1,False,True,False,True,False,
02_0128,294,7,1.3856397327903889,1,False,True,False,True,False,
02_0128,295,7,1.3748431820024252,1,False,True,False,True,False,
02_0128,296,7,1.364784585228307,1,False,True,False,True,False,
02_0128,297,7,1.3552681293348856,1,False,True,False,True,False,
02_0128,298,7,1.346154132554644,1,False,True,False,True,False,
02_0128,299,7,1.3373521539746451,1,False,True,False,True,False,
02_0128,300,6,1.3288139950216729,1,False,True,True,True,False,
02_0128,301,6,1.320527002846848,1,False,True,False,True,False,
02_0128,302,6,1.3125079483895539,1,False,True,False,True,False,
02_0128,303,6,1.3047976239566603,1,False,True,False,True,False,
02_0128,304,6,1.2974561935385145,1,False,True,False,True,False,
02_0128,305,6,1.290559238222052,1,False,True,False,True,False,
02_0128,306,6,1.2841943710602823,1,False,True,False,True,False,
02_0128,307,6,1.2784582509369657,1,False,True,False,True,False,
02_0128,308,6,1.2734538024107225,1,False,True,False,True,False,
02_0128,309,6,1.2692874465672885,1,False,True,False,True,False,
02_0128,310,6,1.266066164491818,1,False,True,False,True,False,
02_0128,311,6,1.2638942478445587,1,False,True,False,True,False,
02_0128,312,6,1.2628696377917226,1,False,True,False,True,False,
02_0128,313,6,1.263079811598419,1,False,True,False,True,False,
02_0128,314,6,1.264597242542938,1,False,True,False,True,False,
02_0128,315,7,1.267474529914788,1,False,True,False,True,False,
02_0128,316,7,1.2717393674748292,1,False,True,False,True,False,
02_0128,317,7,1.2773895859281765,1,False,True,False,True,False,
02_0128,318,7,1.2843885621393316,1,False,True,False,True,False,
02_0128,319,7,1.2926613291616373,1,False,True,False,True,False,
02_0128,320,7,1.3020917409970896,1,False,True,False,True,False,
02_0128,321,7,1.3125210394731004,1,False,True,False,True,False,
02_0128,322,7,1.3237481343114588,1,False,True,False,True,False,
02_0128,323,7,1.3355318400890939,1,False,True,False,True,False,
02_0128,324,7,1.3475952167342087,1,False,True,False,True,False,
02_0128,325,6,1.3596320378356688,1,False,True,False,True,False,
02_0128,326,6,1.3713152707425607,1,False,True,False,True,False,
02_0128,327,6,1.3823073042336045,1,False,True,False,True,False,
02_0128,328,7,1.3922715154422245,1,False,True,False,True,False,
02_0128,329,7,1.4008846406649655,1,False,True,False,True,False,
02_0128,330,7,1.407849317262924,1,False,True,False,True,False,
02_0128,331,7,1.4129061070040694,1,False,True,False,True,False,
02_0128,332,7,1.4158443028180399,1,False,True,False,True,False,
02_0128,333,7,1.4165108649179508,1,False,True,False,True,False,
02_0128,334,7,1.4148169277175757,1,False,True,False,True,False,
02_0128,335,7,1.4107414601354626,1,False,True,False,True,True,uncertain
02_0128,336,7,1.4043318383549326,1,False,True,False,True,False,
02_0128,337,7,1.3957012878484072,1,False,True,False,True,False,
02_0128,338,6,1.3850233540944676,1,False,True,False,True,False,
02_0128,339,6,1.3725237518556423,1,False,True,False,True,False,
02_0128,340,7,1.3584701051631718,1,False,True,False,True,False,
02_0128,341,7,1.343160211026134,1,False,True,False,True,False,
02_0128,342,7,1.3269095301843028,1,False,True,False,True,False,
02_0128,343,7,1.3100386237564658,1,False,True,False,True,False,
02_0128,344,7,1.2928612164633977,1,False,True,False,True,False,
02_0128,345,7,1.2756734812611532,1,False,True,False,True,False,
02_0128,346,7,1.258745016864056,1,False,True,False,True,False,
02_0128,347,8,1.2423118417799042,1,False,True,False,True,False,
02_0128,348,7,1.2265715704657507,1,False,True,False,True,False,
02_0128,349,7,1.2116807831384269,1,False,True,False,True,False,
02_0128,350,8,1.1977544630556185,1,False,True,True,True,False,
02_0128,351,8,1.1848672633251576,1,False,True,False,True,False,
02_0128,352,8,1.1730562855843958,1,False,True,False,True,False,
02_0128,353,8,1.1623250075364133,1,False,True,False,True,False,
02_0128,354,8,1.1526479841017157,1,False,True,False,True,False,
02_0128,355,8,1.1439759636500066,1,False,True,False,True,False,
02_0128,356,8,1.1362411001224715,1,False,True,False,True,False,
02_0128,357,8,1.1293619964314856,1,False,True,False,True,False,
02_0128,358,8,1.123248376783256,1,False,True,False,True,False,
02_0128,359,8,1.1178052486666707,1,False,True,False,True,False,
02_0128,360,8,1.1129364736774434,1,False,True,False,True,False,
02_0128,361,8,1.108547716280651,1,False,True,False,True,False,
02_0128,362,8,1.1045487790160649,1,False,True,False,True,False,
02_0128,363,8,1.1008553611037404,1,False,True,False,True,False,
02_0128,364,9,1.0973902957879413,1,False,True,False,True,False,
02_0128,365,9,1.0940843317933167,1,False,True,False,True,False,
02_0128,366,9,1.0908765280727915,1,False,True,False,True,False,
02_0128,367,9,1.087714330684425,1,False,True,False,True,False,
02_0128,368,9,1.0845533978765824,1,False,True,False,True,False,
02_0128,369,9,1.0813572354828431,1,False,True,False,True,False,
02_0128,370,8,1.0780967001430604,1,False,True,False,True,False,
02_0128,371,8,1.0747494227828367,1,False,True,False,True,False,
02_0128,372,8,1.0712991989713634,1,False,True,False,True,False,
02_0128,373,7,1.0677353858850502,1,False,True,False,True,False,
02_0128,374,7,1.0640523373688102,1,False,True,False,True,False,
02_0128,375,7,1.0602488990024632,1,False,True,False,True,False,
02_0128,376,7,1.0563279744908363,1,False,True,False,True,False,
02_0128,377,7,1.0522961637999362,1,False,True,False,True,False,
02_0128,378,7,1.0481634632240406,1,False,True,False,True,False,
02_0128,379,7,1.0439430090715254,1,False,True,False,True,False,
02_0128,380,7,1.0396508409087923,1,False,True,False,True,False,
02_0128,381,7,1.0353056580455202,1,False,True,False,True,False,
02_0128,382,7,1.0309285445066134,1,False,True,False,True,False,
02_0128,383,7,1.0265426429367144,1,False,True,False,True,False,
02_0128,384,7,1.0221727660310866,1,False,True,False,True,False,
02_0128,385,7,1.0178449440607809,1,False,True,False,True,False,
02_0128,386,7,1.0135859174615616,1,False,True,False,True,False,
02_0128,387,6,1.009422592809786,1,False,True,False,True,False,
02_0128,388,5,1.0053814874780975,1,False,True,False,True,False,
02_0128,389,5,1.0014881918482537,1,False,True,False,True,False,
02_0128,390,5,0.9977668776368358,1,False,True,False,True,False,
02_0128,391,5,0.9942398766950915,0,False,True,False,True,False,
02_0128,392,5,0.99092734715493,0,False,True,False,True,False,
02_0128,393,5,0.9878470340460406,0,False,True,False,True,False,
02_0128,394,5,0.9850141208497052,0,False,True,False,True,False,
02_0128,395,5,0.9824411583482908,0,False,True,False,True,True,uncertain
02_0128,396,5,0.9801380489601843,0,False,True,False,True,False,
02_0128,397,5,0.9781120596387322,0,False,True,False,True,False,
02_0128,398,5,0.9763678350745407,0,False,True,False,True,False,
02_0128,399,5,0.9749073855946959,0,False,True,False,True,False,
02_0128,400,5,0.9737300305077594,0,False,True,True,True,False,
02_0128,401,5,0.972832286936012,0,False,True,False,True,False,
02_0128,402,5,0.9722077052682334,0,False,True,False,True,False,
02_0128,403,5,0.9718466638823331,0,False,True,False,True,False,
02_0128,404,5,0.9717361462760961,0,False,True,False,True,False,
02_0128,405,5,0.9718595318433856,0,False,True,False,True,False,
02_0128,406,5,0.9721964361203349,0,False,True,False,True,False,
02_0128,407,5,0.9727226366448434,0,False,True,False,True,False,
02_0128,408,5,0.9734101163183082,0,False,True,False,True,False,
02_0128,409,5,0.9742272475189351,0,False,True,False,True,False,
02_0128,410,5,0.9751391278648314,0,False,True,False,True,False,
02_0128,411,5,0.9761080635681817,0,False,True,False,True,False,
02_0128,412,5,0.9770941802023176,0,False,True,False,True,False,
02_0128,413,5,0.9780561250746632,0,False,True,False,True,False,
02_0128,414,5,0.9789518119742351,0,False,True,False,True,False,
02_0128,415,5,0.9797391494586452,0,False,True,False,True,False,
02_0128,416,4,0.9803766894254019,0,False,True,False,True,False,
02_0128,417,5,0.9808241344464915,0,False,True,False,True,False,
02_0128,418,5,0.9810426506997871,0,False,True,False,True,False,
02_0128,419,5,0.9809949481904993,0,False,True,False,True,False,
02_0128,420,5,0.9806451105892007,0,False,True,False,True,False,
02_0128,421,5,0.9799581820844558,0,False,True,False,True,False,
02_0128,422,5,0.9788995462776291,0,False,True,False,True,False,
02_0128,423,5,0.9774341600185298,0,False,True,False,True,False,
02_0128,424,5,0.9755257305931522,0,False,True,False,True,False,
02_0128,425,5,0.973135945139736,0,False,True,False,True,False,
02_0128,426,5,0.9702238740346408,0,False,True,False,True,False,
02_0128,427,5,0.966745673087191,0,False,True,False,True,False,
02_0128,428,4,0.9626547011785647,0,False,True,False,True,False,
02_0128,429,4,0.957902149804065,0,False,True,False,True,False,
02_0128,430,4,0.9524382492090628,0,False,True,False,True,False,
02_0128,431,4,0.9462140739818865,0,False,True,False,True,False,
02_0128,432,4,0.939183921780111,0,False,True,False,True,False,
02_0128,433,4,0.9313081860625182,0,False,True,False,True,False,
02_0128,434,4,0.922556591811379,0,False,True,False,True,False,
02_0128,435,4,0.9129116172031313,0,False,True,False,True,False,
02_0128,436,4,0.9023718888917432,0,False,True,False,True,False,
02_0128,437,4,0.8909553182661151,0,False,True,False,True,False,
02_0128,438,4,0.8787017438387084,0,False,True,False,True,False,
02_0128,439,4,0.8656748623138413,0,False,True,False,True,False,
02_0128,440,4,0.8519632674422029,0,False,True,False,True,False,
02_0128,441,4,0.8376804690324127,0,False,True,False,True,False,
02_0128,442,4,0.8229638301058162,0,False,True,False,True,False,
02_0128,443,4,0.8079724322859138,0,False,True,False,True,False,
02_0128,444,4,0.7928839513499798,0,False,True,False,True,False,
02_0128,445,0,0.7778906895437805,0,True,True,False,True,True,blind
02_0128,446,0,0.7631949625651518,0,True,True,False,True,False,
02_0128,447,0,0.7490040723132126,0,True,True,False,True,False,
02_0128,448,0,0.735525108903313,0,True,True,False,True,False,
02_0128,449,0,0.7229598168172102,0,True,True,False,True,False,
02_0128,450,0,0.7114997326152652,0,True,True,True,True,False,
02_0128,451,0,0.7013217597803453,0,True,True,False,True,False,
02_0128,452,0,0.6925842959719154,0,True,True,False,True,False,
02_0128,453,0,0.6854239759896458,0,True,True,False,True,False,
02_0128,454,0,0.6799530466631845,0,True,True,False,True,False,
02_0128,455,0,0.6762573532146943,0,True,True,False,True,False,
02_0128,456,0,0.6743948940773309,0,True,True,False,True,False,
02_0161,0,0,0.6674571836647061,0,True,True,True,True,True,blind
02_0161,1,0,0.6692172820382725,0,True,True,False,True,False,
02_0161,2,0,0.6727135457936475,0,True,True,False,True,False,
02_0161,3,0,0.6778983380178388,0,True,True,False,True,False,
02_0161,4,0,0.6847008031499113,0,True,True,False,True,False,
02_0161,5,0,0.6930276578052799,0,True,True,False,True,False,
02_0161,6,0,0.702764349589977,0,True,True,False,True,False,
02_0161,7,0,0.7137766474120314,0,True,True,False,True,False,
02_0161,8,0,0.7259127146721751,0,True,True,False,True,False,
02_0161,9,0,0.7390056921210223,0,True,True,False,True,False,
02_0161,10,0,0.7528767826188308,0,True,True,False,True,False,
02_0161,11,0,0.7673387894795165,0,True,True,False,True,False,
02_0161,12,2,0.7822000183656296,0,False,True,False,True,True,uncertain
02_0161,13,2,0.7972684148980355,0,False,True,False,True,False,
02_0161,14,1,0.8123557808783941,0,True,True,False,True,True,blind
02_0161,15,1,0.8272818948757766,0,True,True,False,True,False,
02_0161,16,1,0.8418783600027336,0,True,True,False,True,False,
02_0161,17,1,0.8559920134022749,0,True,True,False,True,False,
02_0161,18,2,0.8694877570010938,0,False,True,False,True,False,
02_0161,19,1,0.8822507047216118,0,True,True,False,True,False,
02_0161,20,2,0.8941875838129362,0,False,True,False,True,False,
02_0161,21,2,0.9052273729663098,0,False,True,False,True,False,
02_0161,22,2,0.915321203161215,0,False,True,False,True,False,
02_0161,23,2,0.9244415850122824,0,False,True,False,True,False,
02_0161,24,2,0.9325810559443015,0,False,True,False,True,False,
02_0161,25,2,0.9397503601610231,0,False,True,False,True,False,
02_0161,26,2,0.9459762836655013,0,False,True,False,True,False,
02_0161,27,2,0.9512992662363433,0,False,True,False,True,False,
02_0161,28,2,0.9557709038675483,0,False,True,False,True,False,
02_0161,29,3,0.959451440930084,0,False,True,False,True,False,
02_0161,30,2,0.9624073336432349,0,False,True,False,True,False,
02_0161,31,3,0.9647089476983777,0,False,True,False,True,False,
02_0161,32,3,0.9664284350456954,0,False,True,False,True,False,
02_0161,33,3,0.9676378193852371,0,False,True,False,True,False,
02_0161,34,2,0.9684073076263693,0,False,True,False,True,False,
02_0161,35,3,0.968803835715639,0,False,True,False,True,False,
02_0161,36,3,0.9688898514905339,0,False,True,False,True,False,
02_0161,37,3,0.9687223339381955,0,False,True,False,True,False,
02_0161,38,3,0.9683520465735066,0,False,True,False,True,False,
02_0161,39,3,0.9678230217257993,0,False,True,False,True,False,
02_0161,40,3,0.9671722715803801,0,False,True,False,True,False,
02_0161,41,3,0.9664297203172736,0,False,True,False,True,False,
02_0161,42,3,0.9656183493429469,0,False,True,False,True,False,
02_0161,43,3,0.9647545443969714,0,False,True,False,True,False,
02_0161,44,3,0.9638486294244384,0,False,True,False,True,False,
02_0161,45,3,0.9629055678701617,0,False,True,False,True,False,
02_0161,46,3,0.9619258078686093,0,False,True,False,True,False,
02_0161,47,3,0.9609062440562628,0,False,True,False,True,False,
02_0161,48,3,0.9598412657284644,0,False,True,False,True,False,
02_0161,49,3,0.958723858997684,0,False,True,False,True,False,
02_0161,50,3,0.9575467295606899,0,False,True,True,True,False,
02_0161,51,3,0.9563034126168658,0,False,True,False,True,False,
02_0161,52,3,0.9549893372902118,0,False,True,False,True,False,
02_0161,53,3,0.953602814445641,0,False,True,False,True,False,
02_0161,54,3,0.9521459189070984,0,False,True,False,True,False,
02_0161,55,3,0.9506252396601966,0,False,True,False,True,False,
02_0161,56,3,0.9490524745803774,0,False,True,False,True,False,
02_0161,57,3,0.9474448495428104,0,False,True,False,True,False,
02_0161,58,3,0.9458253454559318,0,False,True,False,True,False,
02_0161,59,3,0.9442227208536196,0,False,True,False,True,False,
02_0161,60,2,0.9426713222216496,0,False,True,False,True,False,
02_0161,61,2,0.9412106792476195,0,False,True,False,True,False,
02_0161,62,2,0.939884887666926,0,False,True,False,True,False,
02_0161,63,2,0.9387417882918776,0,False,True,False,True,False,
02_0161,64,2,0.937831957079717,0,False,True,False,True,False,
02_0161,65,2,0.9372075276037389,0,False,True,False,True,False,
02_0161,66,2,0.9369208738882978,0,False,True,False,True,False,
02_0161,67,2,0.9370231880630928,0,False,True,False,True,False,
02_0161,68,2,0.937562993451494,1,False,True,False,True,False,
02_0161,69,2,0.9385846392496764,1,False,True,False,True,False,
02_0161,70,2,0.9401268275429109,1,False,True,False,True,False,
02_0161,71,2,0.9422212266567686,1,False,True,False,True,False,
02_0161,72,2,0.9448912263310331,1,False,True,False,True,True,uncertain
02_0161,73,2,0.9481508894997119,1,False,True,False,True,False,
02_0161,74,2,0.9520041521616944,1,False,True,False,True,False,
02_0161,75,2,0.956444316622457,1,False,True,False,True,False,
02_0161,76,2,0.9614538741195515,1,False,True,False,True,False,
02_0161,77,2,0.9670046805698999,1,False,True,False,True,False,
02_0161,78,2,0.9730584942168901,1,False,True,False,True,False,
02_0161,79,2,0.9795678669246708,1,False,True,False,True,False,
02_0161,80,2,0.9864773626705123,1,False,True,False,True,False,
02_0161,81,2,0.9937250585780806,1,False,True,False,True,False,
02_0161,82,3,1.001244266941871,1,False,True,False,True,False,
02_0161,83,2,1.0089654025054489,1,False,True,False,True,False,
02_0161,84,3,1.016817909093054,1,False,True,False,True,False,
02_0161,85,3,1.024732154663976,1,False,True,False,True,False,
02_0161,86,3,1.0326412047254705,1,False,True,False,True,False,
02_0161,87,3,1.0404823911128973,1,False,True,False,True,False,
02_0161,88,3,1.048198606211602,1,False,True,False,True,False,
02_0161,89,3,1.0557392709970284,1,False,True,False,True,False,
02_0161,90,3,1.0630609475431416,1,False,True,False,True,False,
02_0161,91,3,1.0701275912125803,1,False,True,False,True,False,
02_0161,92,3,1.0769104626335295,1,False,True,False,True,False,
02_0161,93,3,1.0833877427198626,1,False,True,False,True,False,
02_0161,94,3,1.0895439134189349,1,False,True,False,True,False,
02_0161,95,3,1.0953689808673206,1,False,True,False,True,False,
02_0161,96,3,1.100857624937211,1,False,True,False,True,False,
02_0161,97,3,1.106008359084054,1,False,True,False,True,False,
02_0161,98,3,1.110822776940728,1,False,True,False,True,False,
